id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,star_name,constellation
101767,102098.0,197345.0,7924.0,,50Alp Cyg,Deneb,20.690532,45.280338,432.9004,1.56,1.55,-5.0,1.25,-6.932,A2Ia,0.092,197.250632,-232.113407,307.600832,-1.33e-06,6.62e-06,-1.34e-06,5.416768542177067,0.790290982752855,7.5630934e-09,7.514612e-09,Alp,50.0,Cyg,1,101767,,51617.86054966733,Alp,1.294,1.224,Deneb,Swan
101950,102281.0,197461.0,7928.0,,11Del Del,,20.724315,15.074581,68.4463,-19.61,-41.74,9.0,4.43,0.253,A7IIIp d Del,0.302,43.241717,-49.981753,17.801271,3.25e-06,-1.37e-05,-1.098e-05,5.4256129921203256,0.2631010673392375,-9.50719628e-08,-2.0236123e-07,Del,11.0,Del,1,101950,,68.99220098440475,Del,4.456,4.386,,Dolphin
102064,102395.0,197051.0,7913.0,,Bet Pav,,20.749314,-66.203212,41.425,-42.4,10.57,10.0,3.42,0.334,A5IV,0.163,11.018527,-12.568841,-37.903223,-2.4e-06,-1.018e-05,-8.5e-06,5.432157735341245,-1.1554640326079475,-2.055610006e-07,5.1244806e-08,Bet,,Pav,1,102064,,64.0324324468947,,,,,Peacock
102154,102485.0,197692.0,7936.0,Gl 805,16Psi Cap,,20.76826,-25.270898,14.6778,-51.38,-156.66,25.8,4.13,3.297,F5V,0.426,8.799322,-9.937473,-6.266031,9.93e-06,-1.673e-05,-2.134e-05,5.437117756398896,-0.4410603667047212,-2.490972691e-07,-7.59509111e-07,Psi,16.0,Cap,1,102154,,4.180228289540324,,,,,Capricornus
102157,102488.0,197989.0,7949.0,Gl 806.1A,53Eps Cyg,Aljanah,20.770178,33.970256,22.2916,356.16,330.28,-10.9,2.48,0.739,K0III,1.021,12.262597,-13.834612,12.455654,9.44e-06,4.737e-05,2.337e-05,5.43761981873354,0.59289281587296,1.7267124047e-06,1.601242624e-06,Eps,53.0,Cyg,1,102157,Gl 806.1,44.09608164506378,,,,Aljanah,Swan
102201,102532.0,197964.0,7948.0,,12Gam2Del,,20.77764,16.124296,38.7297,-25.88,-196.27,-7.0,4.27,1.33,K1IV,1.042,24.733436,-27.794763,10.756074,-1.4e-06,-5.74e-06,-3.739e-05,5.439573343139421,0.2814220579916625,-1.254697805e-07,-9.5154381e-07,Gam-2,12.0,Del,1,102201,,25.58585886905645,,4.424,4.254,,Dolphin
102287,102618.0,198001.0,7950.0,,2Eps Aqr,Albali,20.794598,-9.495776,63.6943,31.89,-35.32,-16.0,3.78,-0.241,A1V,0.0,41.969653,-46.744809,-10.507937,-4.66e-06,1.993e-05,-8.06e-06,5.444012900811973,-0.1657325503166712,1.546070827e-07,-1.71236191e-07,Eps,2.0,Aqr,1,102287,,108.74267195462436,,,,Albali,Water Bearer
102500,102831.0,198232.0,7965.0,,Alp Mic,,20.8328,-33.779722,116.0093,3.71,-20.19,-15.0,4.89,-0.432,G8III,1.004,65.133632,-71.100794,-64.501268,-1.134e-05,1.547e-05,-9.1e-07,5.454014400382641,-0.5895673724839675,1.79865875e-08,-9.7883882e-08,Alp,,Mic,1,102500,,129.65820353826285,,,,,Microscope
102647,102978.0,198542.0,7980.0,,18Ome Cap,,20.863692,-26.919133,258.3979,-7.97,-2.54,9.0,4.12,-2.941,K4III,1.633,157.000892,-168.625944,-116.985158,-2.7e-06,-1.176e-05,-7e-06,5.46210180890306,-0.4698274947498362,-3.86396503e-08,-1.2314267e-08,Ome,18.0,Cap,1,102647,,1307.3744701631329,,,,,Capricornus
102895,103227.0,198700.0,7986.0,,Bet Ind,,20.913498,-58.454155,187.6173,21.06,-24.75,-5.0,3.67,-2.696,K0III,1.25,67.818551,-70.96183,-159.891518,-1.26e-06,2.904e-05,-7.42e-06,5.47514089939041,-1.0202174619246187,1.021017611e-07,-1.19991385e-07,Bet,,Ind,1,102895,,1043.277881459965,,,,,Indian
103406,103738.0,199951.0,8039.0,,Gam Mic,,21.021517,-32.257767,70.2247,-2.09,-0.19,18.0,4.67,0.438,G8III,0.89,42.228148,-41.75506,-37.481056,1.055e-05,-1.143e-05,-9.88e-06,5.503420219339698,-0.5630042470600187,-1.01326059e-08,-9.21145e-10,Gam,,Mic,1,103406,,58.1835211048072,,,,,Microscope
103804,104139.0,200761.0,8075.0,,23The Cap,,21.099118,-17.232861,49.7265,79.64,-61.64,-11.0,4.08,0.597,A1V,-0.01,34.443471,-32.700737,-14.731739,2.23e-06,2.435e-05,-1.086e-05,5.523736243424134,-0.30077015884258,3.861056152e-07,-2.98839152e-07,The,23.0,Cap,1,103804,,50.25739801095915,,,,,Capricornus
104184,104521.0,201601.0,8097.0,,5Gam Equ,,21.172361,10.131579,36.2976,49.07,-151.85,-17.0,4.7,1.901,F0p,0.262,26.379939,-24.10051,6.385059,-3.34e-06,1.475e-05,-2.936e-05,5.542911146608139,0.1768294203412362,2.37898073e-07,-7.36189573e-07,Gam,5.0,Equ,1,104184,,15.121678487917672,Gam,4.719,4.689,,Little Horse
104394,104732.0,202109.0,8115.0,,64Zet Cyg,,21.215607,30.226916,43.8789,6.87,-68.12,17.0,3.21,-0.001,G8II SB,0.99,28.278409,-25.25354,22.089851,1.762e-05,-1.378e-05,-3.77e-06,5.554232942433624,0.5275592012680587,3.33066999e-08,-3.30255079e-07,Zet,64.0,Cyg,1,104394,,87.17661466018497,,,,,Swan
104520,104858.0,202275.0,8123.0,Gl 822A,7Del Equ,,21.241337,10.006981,18.4877,42.32,-303.43,-15.8,4.47,3.136,F5V+...,0.529,13.660962,-12.035259,3.212549,-5.89e-06,1.024e-05,-2.959e-05,5.560969130265059,0.1746547671361875,2.051731496e-07,-1.47107015e-06,Del,7.0,Equ,1,104520,Gl 822,4.848417387084461,,,,,Little Horse
104649,104987.0,202447.0,8131.0,,8Alp Equ,Kitalpha,21.263731,5.247845,58.3431,59.63,-94.33,-16.0,3.92,0.09,G0III+...,0.549,43.818116,-38.149671,5.336289,6.3e-07,2.182e-05,-2.806e-05,5.56683174357598,0.09159216640849,2.890943977e-07,-4.57324744e-07,Alp,8.0,Equ,1,104649,,80.16780633876789,,,,Kitalpha,Little Horse
104802,105140.0,202627.0,8135.0,,Eps Mic,,21.298966,-32.172539,55.8659,55.46,-22.12,-1.0,4.71,0.974,A0V,0.07,35.949472,-30.720552,-29.746948,6.67e-06,1.405e-05,-4.53e-06,5.576056345679588,-0.5615167383568775,2.688776672e-07,-1.07240786e-07,Eps,,Mic,1,104802,,35.514033498288214,,,,,Microscope
104861,105199.0,203280.0,8162.0,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,149.91,48.27,-11.5,2.45,1.564,A7IV-V,0.257,5.276111,-4.483201,13.348778,5.7e-07,1.386e-05,-8.82e-06,5.578848152361649,1.092324304671176,7.267841885e-07,2.34019563e-07,Alp,5.0,Cep,1,104861,,20.62528697846573,,,,Alderamin,Cepheus
104979,105319.0,202730.0,8140.0,GJ 9733A,The Ind,,21.331096,-53.449427,30.2847,107.37,-67.12,-14.5,4.39,1.984,A5V,0.191,13.809188,-11.601,-24.32855,-2.68e-06,2.284e-05,6.04e-06,5.584467926763927,-0.9328684913107426,5.205444488e-07,-3.25406942e-07,The,,Ind,1,104979,GJ 9733,14.008769839545833,,,,,Indian
105175,105515.0,203387.0,8167.0,,32Iot Cap,,21.370776,-16.834542,60.3136,30.83,5.26,12.0,4.28,0.378,G8III,0.888,44.584575,-36.672187,-17.467386,1.514e-05,-7.8e-07,-2.08e-06,5.594856196845504,-0.2938181928645088,1.494680577e-07,2.5501199e-08,Iot,32.0,Cap,1,105175,,61.48936385126264,Iot,4.302,4.272,,Capricornus
105229,105570.0,203562.0,8178.0,,10Bet Equ,,21.381559,6.81114,101.4199,52.66,11.15,-11.0,5.16,0.129,A3V,0.064,77.954853,-63.752192,12.028088,7.24e-06,2.753e-05,4.11e-06,5.597679055900237,0.1188768269963437,2.553028842e-07,5.4056725e-08,Bet,10.0,Equ,1,105229,,77.33925780489973,,,,,Little Horse
105519,105858.0,203608.0,8181.0,Gl 827,Gam Pav,,21.440705,-65.366198,9.2618,81.08,800.68,-29.4,4.21,4.377,F6V,0.494,3.025799,-2.397286,-8.418648,1.805e-05,-9.66e-06,4.232e-05,5.6131635375106566,-1.1408553781959514,3.930869322e-07,3.881806177e-06,Gam,,Pav,1,105519,,1.545966219386674,,,,,Peacock
105540,105881.0,204075.0,8204.0,,34Zet Cap,,21.444452,-22.411332,118.2033,-2.61,18.88,3.0,3.77,-1.593,G4Ibp...,1.002,85.717547,-67.776385,-45.065401,4.53e-06,-5.49e-06,8.83e-06,5.614144324280676,-0.3911515410878075,-1.26536371e-08,9.1532822e-08,Zet,34.0,Cap,1,105540,,377.7461093882191,,,,,Capricornus
105691,106032.0,205021.0,8238.0,,8Bet Cep,Alfirk,21.477662,70.560716,210.084,12.6,8.73,-8.0,3.23,-3.382,B2IIIv SB,-0.201,55.219515,-42.886719,198.108029,-9e-07,1.695e-05,-4.76e-06,5.622838696507083,1.2315168153370477,6.10865238e-08,4.2324234e-08,Bet,8.0,Cep,1,105691,,1962.4563241736896,Bet,3.257,3.207,Alfirk,Cepheus
105936,106278.0,204867.0,8232.0,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,22.79,-6.7,7.0,2.9,-3.184,G0Ib,0.828,130.759282,-98.929336,-15.993766,1.625e-05,1.053e-05,-6.02e-06,5.635488811779081,-0.097235298222015,1.104890378e-07,-3.2482516e-08,Bet,22.0,Aqr,1,105936,,1635.3096517445822,,,,Sadalsuud,Water Bearer
106642,106985.0,206088.0,8278.0,GJ 4209,40Gam Cap,Nashira,21.668181,-16.662308,48.1464,187.39,-22.33,-31.2,3.69,0.277,A7III:mp...,0.32,37.793496,-26.44095,-13.804954,-1.2e-06,5.422e-05,4.16e-06,5.672716509308115,-0.2908121292653225,9.08492356e-07,-1.08258894e-07,Gam,40.0,Cap,1,106642,,67.4838730870757,Gam,3.694,3.684,Nashira,Capricornus
106746,107089.0,205478.0,8254.0,Gl 835.1,Nu  Oct,,21.691253,-77.390046,21.1999,64.83,-240.38,34.4,3.73,2.098,K0III,1.008,3.808297,-2.630174,-20.688835,-9.73e-06,1.482e-05,-3.973e-05,5.678756758166205,-1.350711116207344,3.143047091e-07,-1.165395125e-06,Nu,,Oct,1,106746,,12.612465753175384,,,,,Octant
106967,107310.0,206826.0,8309.0,Gl 836.6A,78Mu 1Cyg,,21.73571,28.742632,22.237,260.33,-242.73,15.8,4.49,2.755,F6V,0.512,16.170769,-10.892651,10.693308,3.787e-05,8.33e-06,-1.517e-05,5.690395588510228,0.5016535681028476,1.2621154546e-06,-1.176788246e-06,Mu-1,78.0,Cyg,1,106967,Gl 836.6,6.8865229634427605,,,,,Swan
106972,107315.0,206778.0,8308.0,,8Eps Peg,Enif,21.736433,9.875011,211.4165,30.02,1.38,5.0,2.38,-4.246,K2Ibvar,1.52,172.769915,-116.330918,36.25782,2.116e-05,2.284e-05,2.27e-06,5.690584775484336,0.1723514595412449,1.455410669e-07,6.690428e-09,Eps,8.0,Peg,1,106972,,4349.106072324538,Eps,2.404,2.364,Enif,Pegasus
107011,107354.0,206901.0,8315.0,,10Kap Peg,,21.744092,25.645036,34.2231,46.66,13.47,-8.0,4.14,1.468,F5IV,0.425,25.625802,-17.179996,14.811538,-2.62e-06,1.108e-05,-1.53e-06,5.692589982373054,0.4475903064135175,2.262140633e-07,6.5304402e-08,Kap,10.0,Peg,1,107011,,22.53201335629484,,,,,Pegasus
107213,107556.0,207098.0,8322.0,Gl 837,49Del Cap,Deneb Algedi,21.784011,-16.127286,11.8666,263.26,-296.23,-6.3,2.85,2.478,A5mF2 (IV),0.18,9.534405,-6.248606,-3.296196,-8.3e-07,1.865e-05,-1.458e-05,5.703040680804334,-0.2814742384311937,1.2763204954e-06,-1.436163565e-06,Del,49.0,Cap,1,107213,,8.8879171988482,Del,2.93,2.82,Deneb Algedi,Capricornus
107265,107608.0,207155.0,8326.0,,10The PsA,,21.795598,-30.898304,98.4252,-34.53,0.64,14.0,5.02,0.054,A1V,0.042,70.778376,-46.080091,-50.542965,1.44e-06,-2.06e-05,-7.09e-06,5.706074231196066,-0.5392771418504387,-1.674061639e-07,3.102807e-09,The,10.0,PsA,1,107265,,82.87050779069826,,,,,Southern Fish
107742,108085.0,207971.0,8353.0,,Gam Gru,Aldhanab,21.898808,-37.364852,64.7249,95.88,-12.1,-2.0,3.0,-1.055,B8III,-0.084,43.853581,-26.892269,-39.28078,1.238e-05,2.77e-05,-1.78e-06,5.7330946093443735,-0.6521396962964812,4.648393569e-07,-5.8662455e-08,Gam,,Gru,1,107742,,230.14418174085063,,,,Aldhanab,Crane
108316,108661.0,209014.0,8386.0,,12Eta PsA,,22.013951,-28.453736,250.6266,14.81,0.3,-5.0,5.43,-1.565,B8/B9V+...,-0.095,191.231043,-109.477969,-119.410773,5.19e-06,1.776e-05,2.76e-06,5.763238893257928,-0.4966113862736412,7.18009061e-08,1.454441e-09,Eta,12.0,PsA,1,108316,,368.1289736425313,,,,,Southern Fish
108728,109074.0,209750.0,8414.0,,34Alp Aqr,Sadalmelik,22.096399,-0.319851,160.5136,17.9,-9.93,8.0,2.95,-3.078,G2Ib,0.969,140.987693,-76.722268,-0.896054,1.381e-05,8.34e-06,-7.77e-06,5.784823674339427,-0.0055824472424825,8.67816488e-08,-4.8141998e-08,Alp,34.0,Aqr,1,108728,,1483.200967181874,,,,Sadalmelik,Water Bearer
108765,109111.0,209688.0,8411.0,,Lam Gru,,22.101914,-39.543353,74.239,-24.16,-125.17,39.0,4.47,0.117,M0III,1.349,50.325213,-27.291744,-47.265364,-2.32e-06,-8.63e-06,-6.013e-05,5.786267483103879,-0.6901617108612262,-1.171309852e-07,-6.06841283e-07,Lam,,Gru,1,108765,,78.19878403894965,,,,,Crane
108793,109139.0,209819.0,8418.0,,33Iot Aqr,,22.107286,-13.869679,53.7057,40.45,-57.16,-10.0,4.29,0.64,B8V,-0.075,45.86867,-24.791487,-12.874003,-6.87e-06,1.568e-05,-1.2e-05,5.787673884937421,-0.2420715647956162,1.961071338e-07,-2.77119499e-07,Iot,33.0,Aqr,1,108793,,48.30588020397728,,,,,Water Bearer
108830,109176.0,210027.0,8430.0,Gl 848,24Iot Peg,,22.116847,25.345112,11.7261,296.73,26.93,-5.5,3.77,3.424,F5V,0.435,9.335368,-5.015491,5.019565,2.93e-06,1.757e-05,-1.02e-06,5.7901768826418,0.442355645402835,1.4385876343e-06,1.30560324e-07,Iot,24.0,Peg,1,108830,,3.718775833249356,,,,,Pegasus
108922,109268.0,209952.0,8425.0,Gl 848.2,Alp Gru,Alnair,22.137209,-46.960975,30.9693,127.6,-147.91,10.9,1.73,-0.725,B7IV,-0.07,18.672505,-9.904001,-22.635193,1.36e-06,2.096e-05,-2.33e-05,5.795507642944743,-0.8196236395192475,6.186222564e-07,-7.17087914e-07,Alp,,Gru,1,108922,,169.82436524617444,,,,Alnair,Crane
109006,109352.0,210354.0,8449.0,,27Pi 1Peg,,22.153789,33.172337,88.4956,-60.0,-65.86,-6.0,5.58,0.845,G6III:,0.985,65.588119,-34.424593,48.42115,-2.82e-06,-2.759e-05,-2.701e-05,5.799848405728177,0.5789665091399625,-2.908882083e-07,-3.1929829e-07,Pi-1,27.0,Peg,1,109006,,39.99447497610976,,,,,Pegasus
109076,109422.0,210302.0,8447.0,Gl 849.1,15Tau PsA,,22.169093,-32.548407,18.2782,428.62,13.83,-14.6,4.94,3.63,F6V,0.489,13.670951,-7.105556,-9.83382,6.93e-06,3.92e-05,9.07e-06,5.803854877573479,-0.5680768643148449,2.0780083976e-06,6.7049732e-08,Tau,15.0,PsA,1,109076,,3.0760968147407075,,,,,Southern Fish
109081,109427.0,210418.0,8450.0,GJ 9771,26The Peg,Biham,22.169996,6.197865,28.2965,281.96,31.23,-7.9,3.52,1.261,A2V,0.086,24.963846,-12.967714,3.054948,1.029e-05,3.824e-05,3.39e-06,5.80409127308072,0.10817314881398,1.3669806537e-06,1.51407312e-07,The,26.0,Peg,1,109081,,27.264654585290064,,,,Biham,Pegasus
109146,109492.0,210745.0,8465.0,,21Zet Cep,,22.180908,58.201261,256.4103,13.35,4.49,-18.0,3.39,-3.655,K1Ibv SB,1.558,120.077626,-61.940455,217.924077,-5.23e-06,2.137e-05,-1.271e-05,5.806948191322981,1.0158036284711724,6.47226264e-08,2.1768134e-08,Zet,21.0,Cep,1,109146,,2523.480772480573,Zet,3.418,3.378,,Cepheus
109591,109937.0,211388.0,8498.0,,1    Lac,,22.26616,37.748737,190.4762,8.74,0.76,-8.0,4.14,-2.259,K3III,1.447,135.358669,-66.041055,116.609456,-2.66e-06,1.028e-05,-4.45e-06,5.829266995761262,0.6588397422401012,4.23727157e-08,3.684583e-09,,1.0,Lac,1,109591,,697.5896043328052,,,,,Lizard
109657,110003.0,211391.0,8499.0,,43The Aqr,Ancha,22.280565,-7.78329,57.4713,118.95,-21.91,-15.0,4.17,0.373,G8III-IV,0.979,51.269356,-24.775209,-7.783126,-1e-08,3.681e-05,-3.97e-06,5.833038396001389,-0.1358440424484237,5.76685873e-07,-1.06222677e-07,The,43.0,Aqr,1,109657,,61.773185859152,,,,Ancha,Water Bearer
109784,110130.0,211416.0,8502.0,,Alp Tuc,Lang-Exster,22.308371,-60.259587,61.237,-71.48,-38.15,42.0,2.87,-1.065,K3III,1.39,27.447381,-13.018072,-53.171301,1.27e-06,-2.409e-05,-4.291e-05,5.840317928732834,-1.0517282073686662,-3.465448189e-07,-1.84956419e-07,Alp,,Tuc,1,109784,,232.2736796357105,,,,,Toucan
110049,110395.0,212061.0,8518.0,GJ 9779,48Gam Aqr,Sadachbia,22.360938,-1.387331,50.2008,129.24,8.9,-25.6,3.86,0.356,A0V,-0.057,45.635919,-20.880207,-1.215412,-1.067e-05,3.947e-05,2.8e-06,5.8540797645155065,-0.0242135024513512,6.265732008e-07,4.3148417e-08,Gam,48.0,Aqr,1,110049,,62.7480161997852,,,,Sadachbia,Water Bearer
110192,110538.0,212496.0,8538.0,,3Bet Lac,,22.392675,52.229046,52.1105,-13.56,-186.37,-10.0,4.42,0.835,G9III,1.015,29.133552,-13.038111,41.191488,2.685e-05,-1.577e-05,-3.692e-05,5.862388489768568,0.91156882596151,-6.57407351e-08,-9.03547256e-07,Bet,3.0,Lac,1,110192,,40.36453929676048,,,,,Lizard
110263,110609.0,212593.0,8541.0,,4    Lac,,22.408609,49.476392,689.6552,-5.12,-3.37,-26.0,4.55,-4.643,B9Iab,0.092,409.779602,-181.340137,524.233161,-1.49e-05,-1.213e-05,-2.753e-05,5.866560133803471,0.8635259500405663,-2.48224604e-08,-1.6338221e-08,,4.0,Lac,1,110263,,6269.024974761646,,,,,Lizard
110614,110960.0,213051.0,8558.0,,55Zet1Aqr,,22.480531,-0.019972,28.169,191.32,37.47,29.0,3.65,1.401,F3III-IV,0.406,25.969719,-10.912416,-0.009819,3.747e-05,1.26e-05,5.11e-06,5.88538928502342,-0.0003485764777475,9.275455336e-07,1.81659686e-07,Zet-1,55.0,Aqr,1,110614,,23.96624529408638,,,,,Water Bearer
110650,110997.0,213009.0,8556.0,,Del1Gru,,22.487825,-43.495565,94.8767,25.62,-4.23,5.0,3.97,-0.916,G6/G8III,1.022,63.502865,-26.541175,-65.303513,6.73e-06,9.96e-06,-4.93e-06,5.887298737831069,-0.7591408114416576,1.24209265e-07,-2.0507618e-08,Del-1,,Gru,1,110650,,202.488330653056,,,,,Crane
110675,111022.0,213310.0,8572.0,,5    Lac,,22.492173,47.706887,505.0505,-0.6,-3.37,-4.0,4.34,-4.177,M0II,1.679,313.72288,-130.702078,373.59188,2.53e-06,-2.64e-06,-8.58e-06,5.888437083547282,0.8326422470405662,-2.9088821e-09,-1.6338221e-08,,5.0,Lac,1,110675,,4081.3139159697193,,4.472,4.302,,Lizard
110757,111104.0,213420.0,8579.0,,6    Lac,,22.508128,43.123376,526.3158,-2.05,-5.76,-8.0,4.52,-4.086,B2IV,-0.086,355.219533,-146.251994,359.77449,1.78e-06,-6.39e-06,-1.632e-05,5.892614094036546,0.752644891653905,-9.9386805e-09,-2.7925268e-08,,6.0,Lac,1,110757,,3753.185242379142,,,,,Lizard
110776,111123.0,213320.0,8573.0,,57Sig Aqr,,22.510782,-10.67795,88.8099,1.79,-26.26,11.0,4.82,0.078,A0IVs,-0.053,80.722934,-33.169888,-16.455466,8.58e-06,-2.69e-06,-1.319e-05,5.893308999933943,-0.18636538398063,8.6781649e-09,-1.27312072e-07,Sig,57.0,Aqr,1,110776,,81.0587682464737,,,,,Water Bearer
110822,111169.0,213558.0,8585.0,,7Alp Lac,Stellio,22.521515,50.282491,31.4564,137.22,17.15,-4.0,3.76,1.271,A1V,0.031,18.613691,-7.587422,24.196371,3.62e-06,2.112e-05,-1.48e-06,5.896118962036659,0.8775950305235275,6.652613325e-07,8.3145546e-08,Alp,7.0,Lac,1,110822,,27.014690729572468,,,,,Lizard
110841,111188.0,213398.0,8576.0,,17Bet PsA,,22.52509,-32.346073,43.7828,59.64,-18.7,6.0,4.29,1.083,A1V,0.011,34.265767,-13.930345,-23.425222,7.6e-06,1.057e-05,-6.64e-06,5.897054789000191,-0.5645454802763825,2.891428791e-07,-9.0660158e-08,Bet,17.0,PsA,1,110841,,32.12180933987984,,,,,Southern Fish
111147,111497.0,213998.0,8597.0,,62Eta Aqr,,22.589272,-0.117498,51.4668,88.56,-56.1,-8.0,4.04,0.482,B9IV-Vn,-0.083,47.99624,-18.578858,-0.105543,3.2e-07,2.357e-05,-1.398e-05,5.91385767282121,-0.0020507188291475,4.293509955e-07,-2.71980474e-07,Eta,62.0,Aqr,1,111147,,55.872743899402,,,,,Water Bearer
111601,111954.0,214748.0,8628.0,,18Eps PsA,,22.677594,-27.043617,149.2537,22.01,-0.88,3.0,4.18,-1.69,B8V,-0.105,125.047058,-45.108691,-67.860991,7.7e-06,1.415e-05,-1.96e-06,5.936980217690548,-0.47200015633065,1.067074911e-07,-4.26636e-09,Eps,18.0,PsA,1,111601,,413.047501990161,,,,,Southern Fish
111676,112029.0,214923.0,8634.0,,42Zet Peg,Homam,22.691033,10.831364,62.6566,77.38,-10.98,7.0,3.41,-0.575,B8.5V,-0.086,57.962157,-20.678728,11.774377,1.511e-05,1.956e-05,-1.93e-06,5.940498623552228,0.1890429712152575,3.75148826e-07,-5.3232542e-08,Zet,42.0,Peg,1,111676,,147.91083881682073,,,,Homam,Pegasus
111768,112122.0,214952.0,8636.0,,Bet Gru,Tiaki,22.711115,-46.884577,54.2594,135.68,-4.51,2.0,2.07,-1.602,M5III,1.61,34.993484,-12.277259,-39.608199,1.232e-05,3.35e-05,-2.3e-06,5.945755997708016,-0.8182902343195899,6.577952018e-07,-2.1865096e-08,Bet,,Gru,1,111768,,380.8903764981352,,2.191,1.971,Tiaki,Crane
111804,112158.0,215182.0,8650.0,,44Eta Peg,Matar,22.716704,30.221245,65.703,13.11,-26.11,4.0,2.93,-1.158,G2II-III..,0.852,53.59916,-18.717064,33.070991,8.67e-06,1.4e-06,-5.13e-06,5.947219325141893,0.5274602313825538,6.35590735e-08,-1.26584851e-07,Eta,44.0,Peg,1,111804,,253.04630494613968,,,,Matar,Pegasus
112050,112405.0,214846.0,8630.0,,Bet Oct,,22.767692,-81.381615,45.7666,-55.35,0.88,24.0,4.13,0.827,A9IV/V,0.208,6.504421,-2.174504,-45.250032,-2.2e-07,-1.287e-05,-2.424e-05,5.960567806986743,-1.42037713366935,-2.683443722e-07,4.26636e-09,Bet,,Oct,1,112050,,40.66305463404283,,,,,Octant
112084,112440.0,215665.0,8667.0,GJ 4295,47Lam Peg,,22.775521,23.565654,111.9821,56.99,-10.46,-4.3,3.97,-1.276,G8II-III,1.07,97.414069,-32.34337,44.770388,8.08e-06,2.992e-05,-6.96e-06,5.96261744858402,0.4112982512742875,2.762953165e-07,-5.071151e-08,Lam,47.0,Peg,1,112084,,282.09799536634296,,,,,Pegasus
112090,112447.0,215648.0,8665.0,Gl 872A,46Xi  Peg,,22.778216,12.172888,16.2973,233.06,-492.04,-6.0,4.2,3.139,F7V,0.502,15.122785,-5.009216,3.436474,7.88e-06,1.679e-05,-3.929e-05,5.963322984684185,0.2124569720742112,1.1299067639e-06,-2.385477233e-06,Xi,46.0,Peg,1,112090,Gl 872,4.83503920591621,,,,,Pegasus
112263,112623.0,215789.0,8675.0,GJ 9796,Eps Gru,,22.809239,-51.316864,39.5257,108.47,-65.93,-3.0,3.49,0.506,A3V,0.083,23.513371,-7.577057,-30.854309,-4.84e-06,2.339e-05,-5.5e-06,5.971444798427243,-0.8956482338295162,5.258773993e-07,-3.19637659e-07,Eps,,Gru,1,112263,,54.65123745198719,,,,,Crane
112357,112716.0,216032.0,8679.0,,71Tau2Aqr,,22.826528,-13.592632,97.371,-12.58,-38.8,1.0,4.05,-0.892,K5III,1.57,90.21252,-28.620692,-22.883854,-4.95e-06,-4.66e-06,-1.804e-05,5.975971169341341,-0.237236178942445,-6.0989561e-08,-1.88107708e-07,Tau-2,71.0,Aqr,1,112357,,198.061470897174,,,,,Water Bearer
112364,112724.0,216228.0,8694.0,,32Iot Cep,,22.82802,66.200408,35.3482,-66.1,-124.74,-12.0,3.5,0.758,K0III,1.053,13.598133,-4.30834,32.34218,1.05e-05,-1.521e-05,-1.985e-05,5.976361767958875,1.155415078379881,-3.204618428e-07,-6.04756585e-07,Iot,32.0,Cep,1,112364,,43.33112852118382,,,,,Cepheus
112389,112748.0,216131.0,8684.0,GJ 4298,48Mu  Peg,Sadalbari,22.833385,24.601579,32.5309,144.11,-43.44,15.3,3.51,0.949,M2III,0.933,28.209183,-8.893887,13.542862,2.312e-05,1.654e-05,2.9e-07,5.977766089318706,0.4293785582232075,6.98664995e-07,-2.10603062e-07,Mu,48.0,Peg,1,112389,,36.3412616064223,,,,Sadalbari,Pegasus
112601,112961.0,216386.0,8698.0,,73Lam Aqr,,22.87691,-7.579599,118.0638,19.51,32.71,-9.0,3.73,-1.631,M2IIIvar,1.626,112.009754,-33.916636,-15.573012,-3.13e-06,1.262e-05,1.977e-05,5.989161012637554,-0.1322889624026525,9.45871491e-08,1.58582554e-07,Lam,73.0,Aqr,1,112601,,391.2010393873511,Lam,3.773,3.703,,Water Bearer
112776,113136.0,216627.0,8709.0,,76Del Aqr,Skat,22.910837,-15.82082,49.2368,-44.08,-24.81,18.0,3.27,-0.191,A3V,0.066,45.459019,-13.325406,-13.423467,1.249e-05,-1.462e-05,-1.072e-05,5.998043116073634,-0.2761254024698975,-2.137058704e-07,-1.20282274e-07,Del,76.0,Aqr,1,112776,,103.8484455008274,,,,Skat,Water Bearer
112886,113246.0,216763.0,8720.0,,23Del PsA,,22.932472,-32.539628,47.259,10.84,30.32,-12.0,4.2,0.828,G8III,0.952,38.294356,-10.990075,-25.419746,-5.67e-06,4.21e-06,1.246e-05,6.003707058845776,-0.5679236497893138,5.2553803e-08,1.46995507e-07,Del,23.0,PsA,1,112886,,40.625619818684335,,,,,Southern Fish
113008,113368.0,216956.0,8728.0,Gl 881,24Alp PsA,Fomalhaut,22.960838,-29.622236,7.7036,329.22,-164.22,6.1,1.17,1.737,A3V,0.145,6.450517,-1.799476,-3.807757,5.61e-06,1.12e-05,-8.41e-06,6.011133383906492,-0.5170055514089774,1.5961035991e-06,-7.96161026e-07,Alp,24.0,PsA,1,113008,,17.587333541355722,,,,Fomalhaut,Southern Fish
